# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
498.0; 22.774; -788.1; -2061.3; 2763.3; -788.1; -1002.0; 1274.8; -536.0; -2220.5; 2690.4; -536.0; -1057.9; 1201.9
501.0; 22.922; -697.0; -2150.2; 2761.8; -697.0; -1005.5; 1223.5; -475.3; -2316.5; 2726.4; -475.3; -1077.3; 1188.1
504.0; 23.073; -623.5; -2217.3; 2758.1; -623.5; -1005.0; 1182.7; -426.3; -2390.0; 2752.9; -426.3; -1090.9; 1177.5
507.0; 23.228; -561.5; -2270.1; 2752.8; -561.5; -1003.1; 1149.5; -385.0; -2444.9; 2772.9; -385.0; -1100.1; 1169.7
510.0; 23.386; -503.6; -2316.4; 2746.0; -503.6; -1000.8; 1120.4; -346.4; -2486.9; 2789.8; -346.4; -1106.2; 1164.2
513.0; 23.547; -444.8; -2360.2; 2738.0; -444.8; -998.4; 1093.0; -307.2; -2520.4; 2806.0; -307.2; -1110.7; 1161.0
516.0; 23.710; -386.0; -2399.5; 2728.8; -386.0; -995.4; 1067.7; -268.0; -2546.8; 2821.1; -268.0; -1113.9; 1159.9
519.0; 23.876; -334.9; -2428.3; 2719.1; -334.9; -992.0; 1047.0; -233.9; -2563.8; 2832.3; -233.9; -1115.3; 1160.2
522.0; 24.044; -299.7; -2443.2; 2709.2; -299.7; -989.1; 1033.5; -210.5; -2567.4; 2836.8; -210.5; -1113.3; 1161.0
525.0; 24.215; -280.7; -2446.6; 2699.1; -280.7; -988.3; 1027.4; -197.8; -2553.5; 2834.2; -197.8; -1106.1; 1162.4
